2022-02-01 17:09:37,584 semantic_segmentation INFO: Using 1 GPUs
2022-02-01 17:09:37,585 semantic_segmentation INFO: Namespace(aux=False, aux_weight=0.4, backbone='vgg16', base_size=520, batch_size=4, crop_size=480, dataset='pascal_voc', device='cuda', distributed=False, epochs=50, jpu=False, local_rank=0, log_dir='../runs/logs/', log_iter=10, lr=0.0001, model='fcn16s', momentum=0.9, no_cuda=False, num_gpus=1, resume=None, save_dir='~/.torch/models', save_epoch=10, skip_val=False, start_epoch=0, use_ohem=False, val_epoch=1, warmup_factor=0.3333333333333333, warmup_iters=0, warmup_method='linear', weight_decay=0.0001, workers=4)
2022-02-01 17:09:45,626 semantic_segmentation INFO: Start training, Total Epochs: 50 = Total Iterations 18300
2022-02-01 17:09:50,100 semantic_segmentation INFO: Iters: 10/18300 || Lr: 0.000100 || Loss: 2.4331 || Cost Time: 0:00:04 || Estimated Time: 2:14:03
2022-02-01 17:09:50,993 semantic_segmentation INFO: Iters: 20/18300 || Lr: 0.000100 || Loss: 1.2447 || Cost Time: 0:00:05 || Estimated Time: 1:20:35
2022-02-01 17:09:51,882 semantic_segmentation INFO: Iters: 30/18300 || Lr: 0.000100 || Loss: 1.6534 || Cost Time: 0:00:06 || Estimated Time: 1:02:41
2022-02-01 17:09:52,771 semantic_segmentation INFO: Iters: 40/18300 || Lr: 0.000100 || Loss: 1.0279 || Cost Time: 0:00:07 || Estimated Time: 0:53:46
2022-02-01 17:09:53,662 semantic_segmentation INFO: Iters: 50/18300 || Lr: 0.000100 || Loss: 1.0807 || Cost Time: 0:00:08 || Estimated Time: 0:48:24
2022-02-01 17:09:54,556 semantic_segmentation INFO: Iters: 60/18300 || Lr: 0.000100 || Loss: 1.9004 || Cost Time: 0:00:08 || Estimated Time: 0:44:50
2022-02-01 17:09:55,448 semantic_segmentation INFO: Iters: 70/18300 || Lr: 0.000100 || Loss: 1.0795 || Cost Time: 0:00:09 || Estimated Time: 0:42:17
2022-02-01 17:09:56,339 semantic_segmentation INFO: Iters: 80/18300 || Lr: 0.000100 || Loss: 1.3612 || Cost Time: 0:00:10 || Estimated Time: 0:40:23
2022-02-01 17:09:57,231 semantic_segmentation INFO: Iters: 90/18300 || Lr: 0.000100 || Loss: 1.0614 || Cost Time: 0:00:11 || Estimated Time: 0:38:52
2022-02-01 17:09:58,124 semantic_segmentation INFO: Iters: 100/18300 || Lr: 0.000100 || Loss: 1.2691 || Cost Time: 0:00:12 || Estimated Time: 0:37:40
2022-02-01 17:09:59,025 semantic_segmentation INFO: Iters: 110/18300 || Lr: 0.000099 || Loss: 1.4849 || Cost Time: 0:00:13 || Estimated Time: 0:36:43
2022-02-01 17:09:59,921 semantic_segmentation INFO: Iters: 120/18300 || Lr: 0.000099 || Loss: 0.9569 || Cost Time: 0:00:14 || Estimated Time: 0:35:54
2022-02-01 17:10:00,821 semantic_segmentation INFO: Iters: 130/18300 || Lr: 0.000099 || Loss: 0.9954 || Cost Time: 0:00:15 || Estimated Time: 0:35:13
2022-02-01 17:10:01,719 semantic_segmentation INFO: Iters: 140/18300 || Lr: 0.000099 || Loss: 1.1871 || Cost Time: 0:00:16 || Estimated Time: 0:34:37
2022-02-01 17:10:02,619 semantic_segmentation INFO: Iters: 150/18300 || Lr: 0.000099 || Loss: 1.3325 || Cost Time: 0:00:16 || Estimated Time: 0:34:07
2022-02-01 17:10:03,522 semantic_segmentation INFO: Iters: 160/18300 || Lr: 0.000099 || Loss: 0.5043 || Cost Time: 0:00:17 || Estimated Time: 0:33:40
2022-02-01 17:10:04,429 semantic_segmentation INFO: Iters: 170/18300 || Lr: 0.000099 || Loss: 0.8709 || Cost Time: 0:00:18 || Estimated Time: 0:33:17
2022-02-01 17:10:05,328 semantic_segmentation INFO: Iters: 180/18300 || Lr: 0.000099 || Loss: 0.8783 || Cost Time: 0:00:19 || Estimated Time: 0:32:55
2022-02-01 17:10:06,231 semantic_segmentation INFO: Iters: 190/18300 || Lr: 0.000099 || Loss: 0.9401 || Cost Time: 0:00:20 || Estimated Time: 0:32:36
2022-02-01 17:10:07,132 semantic_segmentation INFO: Iters: 200/18300 || Lr: 0.000099 || Loss: 0.9731 || Cost Time: 0:00:21 || Estimated Time: 0:32:19
2022-02-01 17:10:08,037 semantic_segmentation INFO: Iters: 210/18300 || Lr: 0.000099 || Loss: 0.6340 || Cost Time: 0:00:22 || Estimated Time: 0:32:03
2022-02-01 17:10:08,942 semantic_segmentation INFO: Iters: 220/18300 || Lr: 0.000099 || Loss: 1.2664 || Cost Time: 0:00:23 || Estimated Time: 0:31:49
2022-02-01 17:10:09,841 semantic_segmentation INFO: Iters: 230/18300 || Lr: 0.000099 || Loss: 2.0917 || Cost Time: 0:00:24 || Estimated Time: 0:31:36
2022-02-01 17:10:10,744 semantic_segmentation INFO: Iters: 240/18300 || Lr: 0.000099 || Loss: 0.6866 || Cost Time: 0:00:25 || Estimated Time: 0:31:24
2022-02-01 17:10:11,646 semantic_segmentation INFO: Iters: 250/18300 || Lr: 0.000099 || Loss: 0.6182 || Cost Time: 0:00:26 || Estimated Time: 0:31:13
2022-02-01 17:10:12,545 semantic_segmentation INFO: Iters: 260/18300 || Lr: 0.000099 || Loss: 1.1213 || Cost Time: 0:00:26 || Estimated Time: 0:31:02
2022-02-01 17:10:13,447 semantic_segmentation INFO: Iters: 270/18300 || Lr: 0.000099 || Loss: 0.6926 || Cost Time: 0:00:27 || Estimated Time: 0:30:52
2022-02-01 17:10:14,358 semantic_segmentation INFO: Iters: 280/18300 || Lr: 0.000099 || Loss: 0.6235 || Cost Time: 0:00:28 || Estimated Time: 0:30:43
2022-02-01 17:10:15,257 semantic_segmentation INFO: Iters: 290/18300 || Lr: 0.000099 || Loss: 1.7554 || Cost Time: 0:00:29 || Estimated Time: 0:30:35
2022-02-01 17:10:16,168 semantic_segmentation INFO: Iters: 300/18300 || Lr: 0.000099 || Loss: 0.4523 || Cost Time: 0:00:30 || Estimated Time: 0:30:27
2022-02-01 17:10:17,072 semantic_segmentation INFO: Iters: 310/18300 || Lr: 0.000098 || Loss: 1.0982 || Cost Time: 0:00:31 || Estimated Time: 0:30:20
2022-02-01 17:10:17,973 semantic_segmentation INFO: Iters: 320/18300 || Lr: 0.000098 || Loss: 0.9058 || Cost Time: 0:00:32 || Estimated Time: 0:30:13
2022-02-01 17:10:18,881 semantic_segmentation INFO: Iters: 330/18300 || Lr: 0.000098 || Loss: 1.0797 || Cost Time: 0:00:33 || Estimated Time: 0:30:06
2022-02-01 17:10:19,788 semantic_segmentation INFO: Iters: 340/18300 || Lr: 0.000098 || Loss: 1.5798 || Cost Time: 0:00:34 || Estimated Time: 0:30:00
2022-02-01 17:10:20,695 semantic_segmentation INFO: Iters: 350/18300 || Lr: 0.000098 || Loss: 1.4598 || Cost Time: 0:00:35 || Estimated Time: 0:29:54
2022-02-01 17:10:21,601 semantic_segmentation INFO: Iters: 360/18300 || Lr: 0.000098 || Loss: 1.2541 || Cost Time: 0:00:35 || Estimated Time: 0:29:49
2022-02-01 17:10:23,185 semantic_segmentation INFO: Sample: 1, Validation pixAcc: 0.778, mIoU: 0.091
2022-02-01 17:10:23,266 semantic_segmentation INFO: Sample: 2, Validation pixAcc: 0.738, mIoU: 0.153
2022-02-01 17:10:23,346 semantic_segmentation INFO: Sample: 3, Validation pixAcc: 0.769, mIoU: 0.182
2022-02-01 17:10:23,420 semantic_segmentation INFO: Sample: 4, Validation pixAcc: 0.750, mIoU: 0.172
2022-02-01 17:10:23,497 semantic_segmentation INFO: Sample: 5, Validation pixAcc: 0.727, mIoU: 0.174
2022-02-01 17:10:23,572 semantic_segmentation INFO: Sample: 6, Validation pixAcc: 0.734, mIoU: 0.183
2022-02-01 17:10:23,649 semantic_segmentation INFO: Sample: 7, Validation pixAcc: 0.749, mIoU: 0.182
2022-02-01 17:10:23,728 semantic_segmentation INFO: Sample: 8, Validation pixAcc: 0.768, mIoU: 0.188
2022-02-01 17:10:23,801 semantic_segmentation INFO: Sample: 9, Validation pixAcc: 0.778, mIoU: 0.200
2022-02-01 17:10:23,880 semantic_segmentation INFO: Sample: 10, Validation pixAcc: 0.789, mIoU: 0.226
2022-02-01 17:10:23,953 semantic_segmentation INFO: Sample: 11, Validation pixAcc: 0.789, mIoU: 0.232
2022-02-01 17:10:24,028 semantic_segmentation INFO: Sample: 12, Validation pixAcc: 0.791, mIoU: 0.235
2022-02-01 17:10:24,103 semantic_segmentation INFO: Sample: 13, Validation pixAcc: 0.797, mIoU: 0.231
2022-02-01 17:10:24,178 semantic_segmentation INFO: Sample: 14, Validation pixAcc: 0.800, mIoU: 0.231
2022-02-01 17:10:24,251 semantic_segmentation INFO: Sample: 15, Validation pixAcc: 0.797, mIoU: 0.240
2022-02-01 17:10:24,327 semantic_segmentation INFO: Sample: 16, Validation pixAcc: 0.801, mIoU: 0.251
2022-02-01 17:10:24,402 semantic_segmentation INFO: Sample: 17, Validation pixAcc: 0.805, mIoU: 0.258
2022-02-01 17:10:24,477 semantic_segmentation INFO: Sample: 18, Validation pixAcc: 0.806, mIoU: 0.268
2022-02-01 17:10:24,556 semantic_segmentation INFO: Sample: 19, Validation pixAcc: 0.807, mIoU: 0.267
2022-02-01 17:10:24,629 semantic_segmentation INFO: Sample: 20, Validation pixAcc: 0.806, mIoU: 0.273
2022-02-01 17:10:24,700 semantic_segmentation INFO: Sample: 21, Validation pixAcc: 0.792, mIoU: 0.264
2022-02-01 17:10:24,777 semantic_segmentation INFO: Sample: 22, Validation pixAcc: 0.793, mIoU: 0.262
2022-02-01 17:10:24,852 semantic_segmentation INFO: Sample: 23, Validation pixAcc: 0.795, mIoU: 0.265
2022-02-01 17:10:24,923 semantic_segmentation INFO: Sample: 24, Validation pixAcc: 0.789, mIoU: 0.263
2022-02-01 17:10:24,999 semantic_segmentation INFO: Sample: 25, Validation pixAcc: 0.789, mIoU: 0.267
2022-02-01 17:10:25,076 semantic_segmentation INFO: Sample: 26, Validation pixAcc: 0.793, mIoU: 0.267
2022-02-01 17:10:25,148 semantic_segmentation INFO: Sample: 27, Validation pixAcc: 0.793, mIoU: 0.274
2022-02-01 17:10:25,227 semantic_segmentation INFO: Sample: 28, Validation pixAcc: 0.794, mIoU: 0.277
2022-02-01 17:10:25,302 semantic_segmentation INFO: Sample: 29, Validation pixAcc: 0.795, mIoU: 0.282
2022-02-01 17:10:25,377 semantic_segmentation INFO: Sample: 30, Validation pixAcc: 0.795, mIoU: 0.278
2022-02-01 17:10:25,455 semantic_segmentation INFO: Sample: 31, Validation pixAcc: 0.800, mIoU: 0.279
2022-02-01 17:10:25,528 semantic_segmentation INFO: Sample: 32, Validation pixAcc: 0.796, mIoU: 0.276
2022-02-01 17:10:25,604 semantic_segmentation INFO: Sample: 33, Validation pixAcc: 0.796, mIoU: 0.278
2022-02-01 17:10:25,681 semantic_segmentation INFO: Sample: 34, Validation pixAcc: 0.798, mIoU: 0.283
2022-02-01 17:10:25,757 semantic_segmentation INFO: Sample: 35, Validation pixAcc: 0.800, mIoU: 0.284
2022-02-01 17:10:25,833 semantic_segmentation INFO: Sample: 36, Validation pixAcc: 0.801, mIoU: 0.284
2022-02-01 17:10:25,906 semantic_segmentation INFO: Sample: 37, Validation pixAcc: 0.799, mIoU: 0.286
2022-02-01 17:10:25,977 semantic_segmentation INFO: Sample: 38, Validation pixAcc: 0.795, mIoU: 0.280
2022-02-01 17:10:26,053 semantic_segmentation INFO: Sample: 39, Validation pixAcc: 0.797, mIoU: 0.281
2022-02-01 17:10:26,128 semantic_segmentation INFO: Sample: 40, Validation pixAcc: 0.798, mIoU: 0.282
2022-02-01 17:10:26,211 semantic_segmentation INFO: Sample: 41, Validation pixAcc: 0.801, mIoU: 0.283
2022-02-01 17:10:26,284 semantic_segmentation INFO: Sample: 42, Validation pixAcc: 0.800, mIoU: 0.282
2022-02-01 17:10:26,356 semantic_segmentation INFO: Sample: 43, Validation pixAcc: 0.797, mIoU: 0.281
2022-02-01 17:10:26,430 semantic_segmentation INFO: Sample: 44, Validation pixAcc: 0.798, mIoU: 0.280
2022-02-01 17:10:26,508 semantic_segmentation INFO: Sample: 45, Validation pixAcc: 0.798, mIoU: 0.278
2022-02-01 17:10:26,592 semantic_segmentation INFO: Sample: 46, Validation pixAcc: 0.794, mIoU: 0.278
2022-02-01 17:10:26,669 semantic_segmentation INFO: Sample: 47, Validation pixAcc: 0.797, mIoU: 0.278
2022-02-01 17:10:26,749 semantic_segmentation INFO: Sample: 48, Validation pixAcc: 0.797, mIoU: 0.277
2022-02-01 17:10:26,825 semantic_segmentation INFO: Sample: 49, Validation pixAcc: 0.797, mIoU: 0.276
2022-02-01 17:10:26,898 semantic_segmentation INFO: Sample: 50, Validation pixAcc: 0.798, mIoU: 0.277
2022-02-01 17:10:26,974 semantic_segmentation INFO: Sample: 51, Validation pixAcc: 0.795, mIoU: 0.276
2022-02-01 17:10:27,049 semantic_segmentation INFO: Sample: 52, Validation pixAcc: 0.795, mIoU: 0.276
2022-02-01 17:10:27,127 semantic_segmentation INFO: Sample: 53, Validation pixAcc: 0.797, mIoU: 0.277
2022-02-01 17:10:27,201 semantic_segmentation INFO: Sample: 54, Validation pixAcc: 0.794, mIoU: 0.275
2022-02-01 17:10:27,281 semantic_segmentation INFO: Sample: 55, Validation pixAcc: 0.793, mIoU: 0.274
2022-02-01 17:10:27,355 semantic_segmentation INFO: Sample: 56, Validation pixAcc: 0.794, mIoU: 0.275
2022-02-01 17:10:27,430 semantic_segmentation INFO: Sample: 57, Validation pixAcc: 0.794, mIoU: 0.276
2022-02-01 17:10:27,502 semantic_segmentation INFO: Sample: 58, Validation pixAcc: 0.794, mIoU: 0.278
2022-02-01 17:10:27,577 semantic_segmentation INFO: Sample: 59, Validation pixAcc: 0.795, mIoU: 0.279
2022-02-01 17:10:27,653 semantic_segmentation INFO: Sample: 60, Validation pixAcc: 0.795, mIoU: 0.279
2022-02-01 17:10:27,726 semantic_segmentation INFO: Sample: 61, Validation pixAcc: 0.793, mIoU: 0.282
2022-02-01 17:10:27,801 semantic_segmentation INFO: Sample: 62, Validation pixAcc: 0.791, mIoU: 0.284
2022-02-01 17:10:27,879 semantic_segmentation INFO: Sample: 63, Validation pixAcc: 0.792, mIoU: 0.288
